"obs_site","ant","tag_id","run","filename","rel_site","subbasin","subbasin_name","rel_date","etype","date","count","rtype","length","transported","year","mindate","maxdate"
"BO4","VERTICAL SLOT DETECTORS","3DD.00776FD829","Summer","JDI16191.MGA","JSFMC",17070201,"Upper John Day",2016-07-09,"Observation",2018-07-13 04:51:24,1,"W",116,FALSE,NA,NA,NA
"TD1","Counting Window","3DD.00776FD829","Summer","JDI16191.MGA","JSFMC",17070201,"Upper John Day",2016-07-09,"Observation",2018-07-18 09:31:26,1,"W",116,FALSE,NA,NA,NA
"JO1","WEIR 181","3DD.00776FD829","Summer","JDI16191.MGA","JSFMC",17070201,"Upper John Day",2016-07-09,"Observation",2018-08-01 18:05:31,1,"W",116,FALSE,NA,NA,NA
"DRM","Downstream Array","3DD.00776FD829","Summer","JDI16191.MGA","JSFMC",17070201,"Upper John Day",2016-07-09,"Observation",2018-10-01 09:07:52,1,"W",116,FALSE,NA,NA,NA
"JO2","WEIR 247","3DD.00776FD829","Summer","JDI16191.MGA","JSFMC",17070201,"Upper John Day",2016-07-09,"Observation",2018-10-08 05:29:09,1,"W",116,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00776FD902","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-01-29 11:52:16,1,"W",115,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FD902","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Recapture",2016-02-07 13:48:00,1,"W",115,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FD902","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-09 14:33:54,1,"W",115,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00776FD902","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-17 21:59:31,2,"W",115,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00776FD902","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-19 12:06:40,1,"W",115,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FD94D","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-08 22:18:09,1,"W",113,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FD94D","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-12 00:24:07,1,"W",113,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FD94D","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-13 12:01:31,1,"W",113,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00776FD94D","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-30 16:34:41,1,"W",113,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00776FD94D","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Recovery",2017-09-13 23:00:00,1,"W",113,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.00776FDC38","Summer","JDI16019.GGA","GABLEC",17070204,"Lower John Day",2016-01-19,"Observation",2016-04-18 11:48:36,1,"W",118,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FDCEB","Summer","JDI16035.BJA","BRIDGC",17070204,"Lower John Day",2016-02-04,"Observation",2016-05-02 02:12:29,1,"W",111,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FDD34","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-05 05:01:50,1,"W",114,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FDD45","Summer","JDI16036.BKA","BRIDGC",17070204,"Lower John Day",2016-02-05,"Recapture",2016-06-23 09:51:00,1,"W",104,FALSE,NA,NA,NA
"BR0","Upstream","3DD.00776FE1A9","Summer","JDI16037.BFA","BEAR2C",17070204,"Lower John Day",2016-02-06,"Observation",2016-04-09 03:11:53,1,"W",177,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FE1B0","Summer","JDI16174.BFB","BRIDGC",17070204,"Lower John Day",2016-06-22,"Recapture",2017-01-29 13:49:00,1,"W",155,FALSE,NA,NA,NA
"BR1","Upstream","3DD.00776FE1E1","Summer","JDI16259.BFA","BRIDGC",17070204,"Lower John Day",2016-09-15,"Observation",2017-04-25 16:51:15,1,"W",110,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FE1E1","Summer","JDI16259.BFA","BRIDGC",17070204,"Lower John Day",2016-09-15,"Observation",2017-05-16 08:05:11,1,"W",110,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FE247","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2017-05-03 08:37:48,1,"W",98,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FE247","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2017-05-25 09:17:45,1,"W",98,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00776FE247","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Recovery",2018-09-27 08:00:00,1,"W",98,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FE28D","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-09 18:55:32,1,"W",120,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FE28D","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-11 07:04:51,1,"W",120,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FE28D","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-16 14:21:06,1,"W",120,FALSE,NA,NA,NA
"TWX","MATRIX TRAWL [CURRENT]","3DD.00776FE28D","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-23 09:38:15,2,"W",120,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.00776FE353","Summer","JDI16018.GFA","GABLEC",17070204,"Lower John Day",2016-01-18,"Recapture",2016-06-28 10:40:00,1,"W",75,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FE446","Summer","JDI16018.BEA","BRIDGC",17070204,"Lower John Day",2016-01-18,"Observation",2016-04-25 00:42:39,1,"W",138,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.00776FE46B","Summer","JDI16018.GFA","GABLEC",17070204,"Lower John Day",2016-01-18,"Recapture",2016-06-29 10:17:00,1,"W",70,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FE46B","Summer","JDI16018.GFA","GABLEC",17070204,"Lower John Day",2016-01-18,"Observation",2016-08-08 21:17:18,1,"W",70,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FE46C","Summer","JDI16019.GGA","GABLEC",17070204,"Lower John Day",2016-01-19,"Observation",2016-04-20 18:29:42,1,"W",121,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FE46D","Summer","JDI16027.BGA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Recapture",2016-09-29 08:27:00,1,"W",103,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FE67D","Summer","JDI16259.BFA","BRIDGC",17070204,"Lower John Day",2016-09-15,"Observation",2017-04-21 19:39:07,1,"W",125,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00776FE67D","Summer","JDI16259.BFA","BRIDGC",17070204,"Lower John Day",2016-09-15,"Observation",2017-05-09 01:38:25,1,"W",125,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.00776FE7B8","Summer","JDI16018.GFA","GABLEC",17070204,"Lower John Day",2016-01-18,"Observation",2016-04-03 16:08:51,1,"W",149,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FE7B8","Summer","JDI16018.GFA","GABLEC",17070204,"Lower John Day",2016-01-18,"Observation",2016-04-15 23:25:57,1,"W",149,FALSE,NA,NA,NA
"BR0","Upstream","3DD.00776FE7B8","Summer","JDI16018.GFA","GABLEC",17070204,"Lower John Day",2016-01-18,"Observation",2016-04-19 04:12:06,1,"W",149,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00776FE7B8","Summer","JDI16018.GFA","GABLEC",17070204,"Lower John Day",2016-01-18,"Observation",2016-04-21 20:22:59,1,"W",149,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00776FEB4C","Summer","JDI16194.BKA","BEAR2C",17070204,"Lower John Day",2016-07-12,"Observation",2017-05-08 01:08:11,2,"W",112,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FEDD4","Summer","JDI16174.BJA","BRIDGC",17070204,"Lower John Day",2016-06-22,"Observation",2017-05-07 10:05:56,1,"W",110,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FEF47","Summer","JDI16259.BFA","BRIDGC",17070204,"Lower John Day",2016-09-15,"Recapture",2017-01-22 11:47:00,1,"W",72,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FEF7C","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Recapture",2016-01-28 09:00:00,1,"W",93,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FEF7C","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2017-04-06 23:35:52,1,"W",93,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.00776FEF7C","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2017-04-23 09:55:59,1,"W",93,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FF07F","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Recapture",2016-09-16 07:58:00,1,"W",90,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FF243","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-02 21:58:27,1,"W",133,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FF243","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-09 20:22:50,1,"W",133,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FF274","Summer","JDI16035.BJA","BRIDGC",17070204,"Lower John Day",2016-02-04,"Recapture",2016-02-05 12:10:00,1,"W",82,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00776FF479","Summer","JDI16040.BGA","BRIDGC",17070204,"Lower John Day",2016-02-09,"Observation",2016-04-15 14:18:08,1,"W",113,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FF4D9","Summer","JDI16038.BJA","BRIDGC",17070204,"Lower John Day",2016-02-07,"Observation",2016-05-10 05:16:21,1,"W",100,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FF53E","Summer","JDI16192.BKA","BRIDGC",17070204,"Lower John Day",2016-07-10,"Observation",2017-04-23 16:40:46,1,"W",139,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FF53E","Summer","JDI16192.BKA","BRIDGC",17070204,"Lower John Day",2016-07-10,"Observation",2017-04-26 05:51:48,1,"W",139,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FF54C","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-04-15 23:15:49,1,"W",147,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FF54C","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-04-17 05:11:29,1,"W",147,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FF54C","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-04-18 04:57:39,1,"W",147,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FF6A0","Summer","JDI16193.BJA","BEAR2C",17070204,"Lower John Day",2016-07-11,"Observation",2018-05-03 20:15:20,1,"W",74,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FF6E5","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2017-04-08 19:16:14,1,"W",89,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FF6E5","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2017-04-09 20:19:28,1,"W",89,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00776FF7BC","Summer","JDI16259.BFA","BRIDGC",17070204,"Lower John Day",2016-09-15,"Observation",2017-03-07 12:49:59,1,"W",130,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FF8B5","Summer","JDI16039.BGA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Recapture",2016-09-30 07:35:00,1,"W",92,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FFD56","Summer","JDI16028.BJA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Recapture",2016-07-07 09:00:00,1,"W",74,FALSE,NA,NA,NA
"BO3","WEIR 58","3DD.00776FFD90","Summer","JDI16262.MJA","JSFMC",17070201,"Upper John Day",2016-09-18,"Observation",2018-08-10 05:30:32,1,"W",124,FALSE,NA,NA,NA
"BO4","VERTICAL SLOT DETECTORS","3DD.00776FFD90","Summer","JDI16262.MJA","JSFMC",17070201,"Upper John Day",2016-09-18,"Observation",2018-08-10 06:24:15,1,"W",124,FALSE,NA,NA,NA
"TD2","Counting Window","3DD.00776FFD90","Summer","JDI16262.MJA","JSFMC",17070201,"Upper John Day",2016-09-18,"Observation",2018-08-12 07:55:25,1,"W",124,FALSE,NA,NA,NA
"DRM","Downstream Array","3DD.00776FFD90","Summer","JDI16262.MJA","JSFMC",17070201,"Upper John Day",2016-09-18,"Observation",2018-08-13 09:06:52,1,"W",124,FALSE,NA,NA,NA
"JO1","WEIR 181","3DD.00776FFD90","Summer","JDI16262.MJA","JSFMC",17070201,"Upper John Day",2016-09-18,"Observation",2018-10-19 17:17:29,1,"W",124,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776FFFC9","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Recapture",2016-01-28 09:00:00,1,"W",113,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776FFFC9","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-04-30 23:21:07,1,"W",113,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776FFFC9","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-20 04:34:39,1,"W",113,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00776FFFC9","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-21 18:45:15,1,"W",113,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077700275","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-09 20:45:25,1,"W",127,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077700275","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-12 11:02:52,1,"W",127,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077700275","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-14 08:24:28,1,"W",127,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.00777004B4","Summer","JDI16019.GGA","GABLEC",17070204,"Lower John Day",2016-01-19,"Recapture",2016-09-28 10:39:00,1,"W",79,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00777004B4","Summer","JDI16019.GGA","GABLEC",17070204,"Lower John Day",2016-01-19,"Observation",2016-10-01 20:50:49,1,"W",79,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00777004BA","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Recapture",2016-02-09 07:56:00,1,"W",122,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00777004BA","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-02-10 18:04:40,1,"W",122,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00777004BA","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-07 00:08:56,1,"W",122,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00777004BA","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-05-10 06:48:50,1,"W",122,FALSE,NA,NA,NA
"BR0","Upstream","3DD.00777004DB","Summer","JDI16038.BGA","BEAR2C",17070204,"Lower John Day",2016-02-07,"Observation",2016-05-05 06:59:44,1,"W",96,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00777004DB","Summer","JDI16038.BGA","BEAR2C",17070204,"Lower John Day",2016-02-07,"Recovery",2016-09-19 23:00:00,1,"W",96,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077700592","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-05 02:32:18,1,"W",117,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077700592","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-30 06:21:42,1,"W",117,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.0077700620","Summer","JDI16019.GGA","GABLEC",17070204,"Lower John Day",2016-01-19,"Observation",2017-12-28 20:07:09,1,"W",95,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.0077700699","Summer","JDI16193.BJA","BEAR2C",17070204,"Lower John Day",2016-07-11,"Recapture",2016-07-12 08:55:00,1,"W",103,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077700699","Summer","JDI16193.BJA","BEAR2C",17070204,"Lower John Day",2016-07-11,"Observation",2017-05-11 12:07:52,1,"W",103,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077700B44","Summer","JDI16019.BFA","BRIDGC",17070204,"Lower John Day",2016-01-19,"Observation",2016-03-28 12:24:46,1,"W",73,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.0077700BC0","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-04-09 19:34:30,1,"W",116,FALSE,NA,NA,NA
"BR0","Upstream","3DD.0077700BC0","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-06 21:10:25,1,"W",116,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077700D65","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-09-11 16:44:55,1,"W",94,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077700D65","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Recapture",2016-09-20 10:06:00,1,"W",94,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077700D65","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-12-09 11:28:35,1,"W",94,FALSE,NA,NA,NA
"JDARSF",NA,"3DD.0077700FC7","Summer","JDI16191.MGA","JSFMC",17070201,"Upper John Day",2016-07-09,"Recapture",2017-02-14 10:17:11,1,"W",103,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.0077700FD5","Summer","JDI16190.MFA","JSFMC",17070201,"Upper John Day",2016-07-08,"Recapture",2016-09-19 10:36:00,1,"W",106,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007770102E","Summer","JDI16018.GFA","GABLEC",17070204,"Lower John Day",2016-01-18,"Observation",2016-02-11 16:30:56,1,"W",73,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077701039","Summer","JDI16035.BJA","BRIDGC",17070204,"Lower John Day",2016-02-04,"Recapture",2016-02-05 12:10:00,1,"W",172,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007770119D","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Recapture",2016-06-26 07:47:00,1,"W",102,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007770119D","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2017-04-05 09:13:41,1,"W",102,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007770119D","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2017-04-06 13:43:45,1,"W",102,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.007770119D","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2017-04-27 02:50:04,1,"W",102,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.007770119D","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2017-04-28 08:02:20,1,"W",102,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.00777011E7","Summer","JDI16193.BJA","BEAR2C",17070204,"Lower John Day",2016-07-11,"Recapture",2016-07-12 08:55:00,1,"W",105,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007770127B","Summer","JDI16037.BGA","BRIDGC",17070204,"Lower John Day",2016-02-06,"Observation",2016-05-20 03:25:35,1,"W",85,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077701301","Summer","JDI16038.BJA","BRIDGC",17070204,"Lower John Day",2016-02-07,"Observation",2016-04-09 20:44:33,1,"W",115,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077701301","Summer","JDI16038.BJA","BRIDGC",17070204,"Lower John Day",2016-02-07,"Observation",2016-04-24 21:55:47,1,"W",115,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077701301","Summer","JDI16038.BJA","BRIDGC",17070204,"Lower John Day",2016-02-07,"Observation",2016-04-29 20:05:54,1,"W",115,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.007770136A","Summer","JDI16190.MFA","JSFMC",17070201,"Upper John Day",2016-07-08,"Recapture",2016-07-09 11:42:00,1,"W",117,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00777013E6","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-25 23:00:39,1,"W",95,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00777013E6","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-29 03:40:26,1,"W",95,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00777013E6","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-06-05 15:22:10,1,"W",95,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007770186D","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-03 20:41:06,1,"W",120,FALSE,NA,NA,NA
"BR0","Upstream","3DD.007770186D","Summer","JDI16028.BKA","BRIDGC",17070204,"Lower John Day",2016-01-28,"Observation",2016-05-06 20:21:54,1,"W",120,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077701881","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-13 02:59:06,1,"W",103,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077701881","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-15 20:11:43,1,"W",103,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077701881","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-18 09:58:09,1,"W",103,FALSE,NA,NA,NA
"JDJ","SAMPLE / SBYC EXIT","3DD.0077701881","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-24 06:57:07,1,"W",103,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00777018AA","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Recapture",2017-01-29 09:35:00,1,"W",185,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00777018AA","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-03-09 12:01:54,1,"W",185,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077701ACB","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-12 02:16:37,1,"W",98,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077701ACB","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-14 00:34:43,1,"W",98,FALSE,NA,NA,NA
"BR0","Upstream","3DD.0077701ACB","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-20 00:00:25,1,"W",98,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077701ACB","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-26 08:57:21,1,"W",98,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.0077701C35","Summer","JDI16263.MGA","JSFMC",17070201,"Upper John Day",2016-09-19,"Recapture",2017-07-22 05:21:00,1,"W",80,FALSE,NA,NA,NA
"SJ2","Upstream SF John Day","3DD.0077701C35","Summer","JDI16263.MGA","JSFMC",17070201,"Upper John Day",2016-09-19,"Observation",2017-10-06 03:37:59,1,"W",80,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077701EB3","Summer","JDI16027.BFA","BRIDGC",17070204,"Lower John Day",2016-01-27,"Observation",2016-05-05 00:52:37,1,"W",126,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.0077701EB8","Summer","JDI16039.BJA","BRIDGC",17070204,"Lower John Day",2016-02-08,"Observation",2016-03-16 15:07:38,1,"W",110,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077701ED9","Summer","JDI16040.BGA","BRIDGC",17070204,"Lower John Day",2016-02-09,"Observation",2016-05-11 20:28:08,1,"W",105,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077701ED9","Summer","JDI16040.BGA","BRIDGC",17070204,"Lower John Day",2016-02-09,"Observation",2016-05-12 19:01:22,1,"W",105,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077701ED9","Summer","JDI16040.BGA","BRIDGC",17070204,"Lower John Day",2016-02-09,"Observation",2016-05-13 22:58:40,1,"W",105,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077701ED9","Summer","JDI16040.BGA","BRIDGC",17070204,"Lower John Day",2016-02-09,"Observation",2016-05-15 23:26:25,1,"W",105,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00777021E5","Summer","JDI16036.BKA","BRIDGC",17070204,"Lower John Day",2016-02-05,"Observation",2016-04-27 21:23:53,1,"W",110,FALSE,NA,NA,NA
