"obs_site","ant","tag_id","run","rtype_name","filename","rel_site","rel_rkm","subbasin","subbasin_name","rel_date","etype","date","length","count","transported","year","mindate","maxdate"
"TOUCHR",NA,"3DD.00773A5A03","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,114,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A0A","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,116,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A0E","Summer","Wild Fish or Natural Production","JDB15313.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-09 08:00:00,136,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A0F","Summer","Wild Fish or Natural Production","JDB15328.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-25,"Mark",2015-11-24 09:00:00,118,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A15","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,129,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A18","Summer","Wild Fish or Natural Production","JDB15307.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-03,"Mark",2015-11-03 09:30:00,148,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5A18","Summer","Wild Fish or Natural Production","JDB15307.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-03,"Observation",2015-11-03 10:12:41,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A19","Summer","Wild Fish or Natural Production","JDB15309.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Mark",2015-11-05 08:00:00,122,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.00773A5A19","Summer","Wild Fish or Natural Production","JDB15309.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Observation",2016-04-19 15:41:36,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A1B","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Mark",2015-11-13 10:00:00,129,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A1C","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,133,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A1D","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Mark",2015-11-11 11:00:00,129,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A23","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,104,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A37","Summer","Wild Fish or Natural Production","JDB15349.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-15,"Mark",2015-12-15 09:00:00,120,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A3D","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Mark",2015-11-10 10:00:00,199,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5A3D","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Observation",2015-11-10 13:08:32,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A4B","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Mark",2015-11-10 10:00:00,162,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A61","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-06 08:00:00,148,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A62","Summer","Wild Fish or Natural Production","JDB15341.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-07,"Mark",2015-12-07 08:30:00,98,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.00773A5A62","Summer","Wild Fish or Natural Production","JDB15341.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-07,"Observation",2016-05-08 19:10:42,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A66","Summer","Wild Fish or Natural Production","JDB15341.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-07,"Mark",2015-12-07 08:30:00,125,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A6D","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Mark",2015-11-13 10:00:00,122,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5A6D","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Observation",2015-11-13 10:45:29,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A75","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Mark",2015-11-10 10:00:00,136,1,FALSE,NA,NA,NA
"PRV","ARRAY","3DD.00773A5A75","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Observation",2016-04-22 09:36:50,NA,1,FALSE,NA,NA,NA
"TWX","MATRIX TRAWL [CURRENT]","3DD.00773A5A75","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Observation",2016-05-04 09:35:10,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A8B","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-06 08:00:00,105,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5A8B","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Observation",2015-11-11 12:35:23,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A8D","Summer","Wild Fish or Natural Production","JDB15350.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-16,"Mark",2015-12-16 10:00:00,107,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A8E","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Mark",2015-11-13 10:00:00,127,1,FALSE,NA,NA,NA
"BO1","VERTICAL SLOT DETECTORS","3DD.00773A5A8E","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Observation",2017-08-20 17:20:51,NA,1,FALSE,NA,NA,NA
"TD1","Counting Window","3DD.00773A5A8E","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Observation",2017-09-10 11:37:46,NA,1,FALSE,NA,NA,NA
"JDALD2",NA,"3DD.00773A5A8E","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Passive Recapture",2017-09-22 23:43:11,NA,1,FALSE,NA,NA,NA
"MC1","COUNTING WINDOW","3DD.00773A5A8E","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Observation",2017-09-26 14:05:48,NA,1,FALSE,NA,NA,NA
"ICH","LEFT LADDER WEIR 438 [O/S]","3DD.00773A5A8E","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Observation",2017-09-29 12:26:25,NA,1,FALSE,NA,NA,NA
"LMA","Right Ladder","3DD.00773A5A8E","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Observation",2017-10-01 13:21:47,NA,1,FALSE,NA,NA,NA
"PAT","Upstream Array","3DD.00773A5A8E","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Observation",2018-05-20 04:25:43,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A90","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,118,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5A9F","Summer","Wild Fish or Natural Production","JDB15320.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-19,"Mark",2015-11-16 10:00:00,118,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5AA3","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,111,1,FALSE,NA,NA,NA
"MCJ","FULL FLOW BYPASS","3DD.00773A5AA3","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Observation",2016-05-05 22:22:04,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5AA4","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Mark",2015-11-11 11:00:00,114,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5AAE","Summer","Wild Fish or Natural Production","JDB15328.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-24,"Mark",2015-11-24 09:00:00,156,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5AAE","Summer","Wild Fish or Natural Production","JDB15328.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-24,"Observation",2015-11-25 08:53:19,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5AB4","Summer","Wild Fish or Natural Production","JDB15328.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-27,"Mark",2015-11-24 09:00:00,115,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5AB4","Summer","Wild Fish or Natural Production","JDB15328.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-27,"Observation",2015-11-27 13:14:13,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5AC1","Summer","Wild Fish or Natural Production","JDB15309.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Mark",2015-11-05 08:00:00,153,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5AC4","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,103,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5AC7","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-06 08:00:00,126,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5AC7","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Observation",2015-11-09 09:26:01,NA,1,FALSE,NA,NA,NA
"MCJ","RIVER EXIT","3DD.00773A5AC7","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Observation",2016-05-03 04:35:47,NA,2,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.00773A5AC7","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Recovery",2016-10-21 13:00:00,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5AD1","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Mark",2015-11-13 10:00:00,88,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B08","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,100,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B35","Summer","Wild Fish or Natural Production","JDB15331.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-04,"Mark",2015-11-27 12:00:00,127,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5B35","Summer","Wild Fish or Natural Production","JDB15331.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-04,"Observation",2015-12-04 09:19:59,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B40","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Mark",2015-11-10 10:00:00,124,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B48","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,123,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B52","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-12,"Mark",2015-11-11 11:00:00,125,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5B52","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-12,"Observation",2015-11-12 11:13:24,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B57","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,113,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B5D","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-11,"Mark",2015-11-11 11:00:00,132,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B6D","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Mark",2015-11-10 10:00:00,134,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5B6D","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Observation",2015-11-10 12:25:03,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B76","Summer","Wild Fish or Natural Production","JDB15320.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-24,"Mark",2015-11-16 10:00:00,158,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5B76","Summer","Wild Fish or Natural Production","JDB15320.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-24,"Observation",2015-11-25 08:51:36,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B81","Summer","Wild Fish or Natural Production","JDB15331.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-04,"Mark",2015-11-27 12:00:00,119,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B87","Summer","Wild Fish or Natural Production","JDB15328.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-24,"Mark",2015-11-24 09:00:00,134,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5B87","Summer","Wild Fish or Natural Production","JDB15328.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-24,"Observation",2015-11-27 21:08:03,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B89","Summer","Wild Fish or Natural Production","JDB15341.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-15,"Mark",2015-12-07 08:30:00,144,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B95","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Mark",2015-11-11 11:00:00,125,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5B98","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-06 08:00:00,137,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5BA0","Summer","Wild Fish or Natural Production","JDB15314.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-10,"Mark",2015-11-10 10:00:00,112,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5BBD","Summer","Wild Fish or Natural Production","JDB15309.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Mark",2015-11-05 08:00:00,114,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5BE3","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-06 08:00:00,135,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C0E","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Mark",2015-11-11 11:00:00,170,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5C0E","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Observation",2015-11-13 10:08:25,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C45","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-06 08:00:00,121,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C47","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-13,"Mark",2015-11-13 10:00:00,101,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C49","Summer","Wild Fish or Natural Production","JDB15317.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-16,"Mark",2015-11-13 10:00:00,132,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C4A","Summer","Wild Fish or Natural Production","JDB15331.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-04,"Mark",2015-11-27 12:00:00,152,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5C4A","Summer","Wild Fish or Natural Production","JDB15331.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-04,"Observation",2015-12-04 09:31:57,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C4D","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-11,"Mark",2015-11-11 11:00:00,118,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5C4D","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-11,"Observation",2015-11-11 15:08:39,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C63","Summer","Wild Fish or Natural Production","JDB15313.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-09 08:00:00,126,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C76","Summer","Wild Fish or Natural Production","JDB15320.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-20,"Mark",2015-11-16 10:00:00,132,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C79","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,112,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C7A","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-06 08:00:00,136,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C7C","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,104,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C83","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,108,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C8C","Summer","Wild Fish or Natural Production","JDB15307.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-03,"Mark",2015-11-03 09:30:00,141,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5C8C","Summer","Wild Fish or Natural Production","JDB15307.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-03,"Observation",2015-11-03 12:03:56,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C8F","Summer","Wild Fish or Natural Production","JDB15313.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-09 08:00:00,132,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C91","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-11,"Mark",2015-11-11 11:00:00,104,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5C91","Summer","Wild Fish or Natural Production","JDB15315.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-11,"Observation",2015-11-11 16:42:41,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C94","Summer","Wild Fish or Natural Production","JDB15307.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-03,"Mark",2015-11-03 09:30:00,143,1,FALSE,NA,NA,NA
"HST","Upstream Array","3DD.00773A5C94","Summer","Wild Fish or Natural Production","JDB15307.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-03,"Observation",2015-11-03 10:08:12,NA,1,FALSE,NA,NA,NA
"MCJ","RIVER EXIT","3DD.00773A5C94","Summer","Wild Fish or Natural Production","JDB15307.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-03,"Observation",2016-05-07 00:04:50,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5C95","Summer","Wild Fish or Natural Production","JDB15341.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-07,"Mark",2015-12-07 08:30:00,119,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5CA4","Summer","Wild Fish or Natural Production","JDB15350.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-12-16,"Mark",2015-12-16 10:00:00,123,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5CAF","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Mark",2015-11-06 08:00:00,169,1,FALSE,NA,NA,NA
"MCJ","FULL FLOW BYPASS","3DD.00773A5CAF","Summer","Wild Fish or Natural Production","JDB15310.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-09,"Observation",2016-04-07 09:46:21,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5CB0","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Mark",2015-11-04 10:00:00,139,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5CB0","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-04,"Observation",2015-11-04 16:10:50,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5CB1","Summer","Wild Fish or Natural Production","JDB15320.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-20,"Mark",2015-11-16 10:00:00,129,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5CC2","Summer","Wild Fish or Natural Production","JDB15308.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Mark",2015-11-04 10:00:00,140,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5CC3","Summer","Wild Fish or Natural Production","JDB15309.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Mark",2015-11-05 08:00:00,196,1,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.00773A5CC3","Summer","Wild Fish or Natural Production","JDB15309.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Observation",2016-04-10 19:06:00,NA,1,FALSE,NA,NA,NA
"TOUCHR",NA,"3DD.00773A5CCE","Summer","Wild Fish or Natural Production","JDB15309.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Mark",2015-11-05 08:00:00,112,1,FALSE,NA,NA,NA
"HST","Downstream Array","3DD.00773A5CCE","Summer","Wild Fish or Natural Production","JDB15309.TOU","TOUCHR","509.035.051",17070102,"Walla Walla",2015-11-05,"Observation",2015-11-05 09:06:57,NA,1,FALSE,NA,NA,NA
