"obs_site","ant","tag_id","run","filename","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","dtime","species"
"LMJ","A-DIVERSION","3D9.1C2D3B022B","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 00:57:35,"H",146,FALSE,0.00127314814814815,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D3B022B","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 00:59:25,"H",146,FALSE,-0.0907523148148148,"sockeye"
"LMJ","A-DIVERSION","3D9.1C2D3B0237","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 01:41:33,"H",134,FALSE,0.484490740740741,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D3B0237","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 13:19:13,"H",134,FALSE,9.92383101851852,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0282","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 11:29:32,"H",99,FALSE,0.106689814814815,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B0284","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 14:33:28,"H",80,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B0284","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 14:33:29,"H",80,FALSE,3.59043981481481,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0284","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-05 04:43:43,"H",80,FALSE,-6.41266203703704,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B02B0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 18:49:29,"H",112,FALSE,-3.93013888888889,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B03AC","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 20:30:05,"H",147,FALSE,-3.93643518518519,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B0413","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 22:03:09,"H",119,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0413","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 22:03:11,"H",119,FALSE,0.527974537037037,"sockeye"
"MCJ","SBYC A-RACEWAY RIVER GATE","3D9.1C2D3B0419","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 10:44:43,"H",116,FALSE,0.000289351851851852,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D3B0419","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 10:45:08,"H",116,FALSE,5.9387962962963,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B041C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 09:17:00,"H",115,FALSE,-2.93702546296296,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3B0474","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 10:47:47,"H",106,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3B0474","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 10:47:51,"H",106,FALSE,3.19665509259259,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B04D3","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 15:31:02,"H",109,FALSE,1.15740740740741e-05,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B04D3","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 15:31:03,"H",109,FALSE,-0.297685185185185,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B05CF","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 08:22:23,"H",95,FALSE,1.15740740740741e-05,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B05CF","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 08:22:24,"H",95,FALSE,-6.85695601851852,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0644","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 12:45:27,"H",121,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0644","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 12:45:28,"H",121,FALSE,4.38001157407407,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B0657","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 21:53:24,"H",101,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0657","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 21:53:25,"H",101,FALSE,6.74759259259259,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0663","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 15:49:57,"H",122,FALSE,1.15740740740741e-05,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0663","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 15:49:58,"H",122,FALSE,135.840300925926,"sockeye"
"ESANIS",NA,"3D9.1C2D3B0663","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Recovery",2010-10-15 12:00:00,"H",122,FALSE,-145.652071759259,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D3B0672","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 20:54:22,"H",99,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B0672","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 20:54:24,"H",99,FALSE,0.0494791666666667,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B074D","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 22:05:51,"H",105,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B074D","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 22:05:53,"H",105,FALSE,11.8681481481481,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B0781","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 20:45:14,"H",115,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B0781","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 20:45:15,"H",115,FALSE,-6.95758101851852,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 21:46:34,"H",84,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 21:46:36,"H",84,FALSE,3.35737268518519,"sockeye"
"GOJ","FULL FLOW BYPASS","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 06:21:19,"H",84,FALSE,0.780694444444444,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 01:05:44,"H",84,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 01:05:45,"H",84,FALSE,2.35340277777778,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 09:34:45,"H",84,FALSE,0.0487847222222222,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 10:45:00,"H",84,FALSE,5.02039351851852,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-08 11:15:38,"H",84,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3B07E0","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-08 11:15:39,"H",84,FALSE,-17.3853819444444,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B083E","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 02:01:02,"H",90,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B083E","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 02:01:04,"H",90,FALSE,9.80915509259259,"sockeye"
"B2J","SBYC SEPARATOR GATE","3D9.1C2D3B083E","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 21:28:13,"H",90,FALSE,5.78703703703704e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D3B083E","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 21:28:18,"H",90,FALSE,-7.92834490740741,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B0954","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 23:11:44,"H",112,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0954","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 23:11:46,"H",112,FALSE,2.59431712962963,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B0954","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 14:51:32,"H",112,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B0954","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 14:51:33,"H",112,FALSE,-4.7430787037037,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B0958","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 21:05:23,"H",91,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0958","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 21:05:25,"H",91,FALSE,9.91423611111111,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D3B0958","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 19:19:34,"H",91,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D3B0958","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-31 19:19:35,"H",91,FALSE,-3.29747685185185,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0960","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 12:11:13,"H",120,FALSE,-5.06662037037037,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3B0966","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 10:35:22,"H",154,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3B0966","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 10:35:25,"H",154,FALSE,5.2422337962963,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B096B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 16:24:14,"H",148,FALSE,401.819953703704,"sockeye"
"BO3","WEIR 58","3D9.1C2D3B096B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2011-07-04 12:04:58,"H",148,FALSE,0.186747685185185,"sockeye"
"BO4","VERTICAL SLOT DETECTORS","3D9.1C2D3B096B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2011-07-04 16:42:46,"H",148,FALSE,1.15740740740741e-05,"sockeye"
"BO4","VERTICAL SLOT DETECTORS","3D9.1C2D3B096B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2011-07-04 16:42:47,"H",148,FALSE,8.93895833333333,"sockeye"
"ICH","LEFT LADDER WEIR 438 [O/S]","3D9.1C2D3B096B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2011-07-13 15:29:56,"H",148,FALSE,1.15740740740741e-05,"sockeye"
"ICH","LEFT LADDER WEIR 438 [O/S]","3D9.1C2D3B096B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2011-07-13 15:29:57,"H",148,FALSE,4.88793981481481,"sockeye"
"GRA","WEIR 732","3D9.1C2D3B096B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2011-07-18 15:22:54,"H",148,FALSE,0.00104166666666667,"sockeye"
"GRA","WEIR 733","3D9.1C2D3B096B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2011-07-18 15:24:24,"H",148,FALSE,-424.432997685185,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D3B098E","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 05:03:56,"H",110,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B098E","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 05:03:58,"H",110,FALSE,3.81936342592593,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B09AB","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 00:44:31,"H",109,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B09AB","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 00:44:33,"H",109,FALSE,-0.328634259259259,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3B09B7","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 16:51:24,"H",136,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3B09B7","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 16:51:28,"H",136,FALSE,4.17980324074074,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D3B09B7","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 21:12:15,"H",136,FALSE,1.15740740740741e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D3B09B7","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 21:12:16,"H",136,FALSE,-4.99390046296296,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B09C1","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 21:21:57,"H",107,FALSE,4.62962962962963e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B09C1","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 21:22:01,"H",107,FALSE,11.6772800925926,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B09C5","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 14:09:13,"H",116,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B09C5","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 14:09:14,"H",116,FALSE,3.10399305555556,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B09C5","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-06 16:38:59,"H",116,FALSE,-14.8368171296296,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B09D1","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 20:34:25,"H",72,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B09D1","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 20:34:27,"H",72,FALSE,4.26699074074074,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B09D6","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 02:59:24,"H",79,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B09D6","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 02:59:26,"H",79,FALSE,0.801898148148148,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B09E3","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 22:51:14,"H",84,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B09E3","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 22:51:15,"H",84,FALSE,-6.93635416666667,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D3B09EE","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 00:30:51,"H",127,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B09EE","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 00:30:53,"H",127,FALSE,8.19611111111111,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B09EE","Summer","MPP10068.OX2","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 05:13:17,"H",127,FALSE,-0.159699074074074,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B0A03","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 01:45:54,"H",107,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B0A03","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 01:45:55,"H",107,FALSE,7.92065972222222,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3B0A03","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-05 23:52:58,"H",107,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3B0A03","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-05 23:52:59,"H",107,FALSE,1.27127314814815,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0A03","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-07 06:23:37,"H",107,FALSE,1.15740740740741e-05,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0A03","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-07 06:23:38,"H",107,FALSE,-6.2275462962963,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B0A70","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 00:56:11,"H",115,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0A70","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 00:56:13,"H",115,FALSE,-7.59188657407407,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B0A91","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 11:17:10,"H",140,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B0A91","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 11:17:11,"H",140,FALSE,-2.58644675925926,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D3B0AB7","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 21:15:00,"H",94,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B0AB7","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 21:15:02,"H",94,FALSE,7.09916666666667,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0AB7","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 23:37:50,"H",94,FALSE,9.82251157407407,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3B0AE9","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-07 19:23:25,"H",117,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3B0AE9","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-07 19:23:26,"H",117,FALSE,56.6920601851852,"sockeye"
"LMILIS",NA,"3D9.1C2D3B0AE9","Summer","MPP10082.S6B","RLCTRP","Upper Salmon",2010-05-04,"Recovery",2010-08-03 12:00:00,"H",117,FALSE,-73.4765972222222,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B0B0B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 00:44:18,"H",155,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0B0B","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 00:44:19,"H",155,FALSE,8.67931712962963,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0B11","Summer","MPP10068.OX1","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-30 17:02:32,"H",149,FALSE,-2.83475694444444,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D3B0B76","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 22:17:28,"H",112,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B0B76","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 22:17:30,"H",112,FALSE,112.571180555556,"sockeye"
"FOUNDI",NA,"3D9.1C2D3B0B76","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Recovery",2010-09-17 12:00:00,"H",112,FALSE,-123.59662037037,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B0B86","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-16 21:41:36,"H",126,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0B86","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-16 21:41:38,"H",126,FALSE,6.41680555555556,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3B0B90","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 07:41:57,"H",107,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3B0B90","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 07:42:00,"H",107,FALSE,6.00280092592593,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D3B0B90","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 07:46:02,"H",107,FALSE,5.18599537037037,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3B0BE9","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 12:15:33,"H",112,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3B0BE9","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-03 12:15:34,"H",112,FALSE,1.25164351851852,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B0BE9","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-04 18:17:56,"H",112,FALSE,-11.8609606481481,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B0C81","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 21:38:27,"H",84,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B0C81","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 21:38:29,"H",84,FALSE,1.68019675925926,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D3B0C81","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 16:37:00,"H",84,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3B0C81","Summer","MPP10082.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 16:37:02,"H",84,FALSE,-2.66115740740741,"sockeye"
