"obs_site","ant","tag_id","run","filename","rel_site","subbasin","subbasin_name","rel_date","etype","date","count","rtype","length","transported","year","mindate","maxdate"
"MJ1","Downstream Array","3DD.003BC4A266","Summer","OJD14184.LCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Observation","2015-05-14 00:47:16",1,"W",120,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.003BC4A266","Summer","OJD14184.LCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Observation","2015-05-29 07:50:58",1,"W",120,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A269","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-08-18 12:05:00",1,"W",96,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A274","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recovery","2015-08-18 01:00:00",1,"W",71,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A276","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 13:02:00",1,"W",85,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A279","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 09:54:00",1,"W",109,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A27B","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-08-18 12:05:00",1,"W",89,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A27E","Summer","OJD14183.NCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-02","Recapture","2014-10-20 14:48:00",1,"W",123,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A280","Summer","OJD14183.LCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-02","Recovery","2014-07-21 11:00:00",1,"W",63,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A282","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2015-10-06 09:52:00",1,"W",90,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A289","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-08-18 08:42:00",1,"W",65,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A28F","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 13:02:00",1,"W",115,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A290","Summer","OJD14184.LCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Recovery","2015-07-22 11:00:00",1,"W",70,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A291","Summer","OJD14184.LCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Recapture","2014-10-21 10:36:00",1,"W",83,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A295","Summer","OJD14183.LCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-02","Recapture","2014-07-03 09:01:00",1,"W",115,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A296","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-08-18 12:05:00",1,"W",90,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A298","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-07-28 10:28:00",1,"W",75,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A2A5","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-08-18 08:42:00",1,"W",95,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A2AD","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 13:02:00",1,"W",97,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A2B4","Summer","OJD14183.LCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-02","Recapture","2014-10-22 09:45:00",1,"W",70,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A2B5","Summer","OJD14184.NCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Recapture","2014-10-21 13:56:00",1,"W",130,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.003BC4A2B5","Summer","OJD14184.NCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Observation","2015-05-28 01:23:48",2,"W",130,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A2B6","Summer","OJD14184.NCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Recapture","2014-10-20 14:48:00",1,"W",129,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A2B8","Summer","OJD14184.LCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Recapture","2014-10-22 09:45:00",1,"W",69,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A2BE","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-07-28 10:28:00",1,"W",118,FALSE,NA,NA,NA
"GRBLDC",NA,"3DD.003BC4A2C3","Summer","OJD14184.NCA","GRBLDC",17070203,"Middle Fork John Day","2014-07-03","Recapture","2014-10-22 13:23:00",1,"W",68,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A2CE","Summer","OJD14209.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-28","Recapture","2015-05-14 12:07:00",1,"W",92,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.003BC4A2CE","Summer","OJD14209.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-28","Observation","2015-05-25 20:03:18",1,"W",92,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A2E0","Summer","OJD14197.2AA","JDARMF",17070203,"Middle Fork John Day","2014-07-16","Recapture","2014-08-26 08:06:00",1,"W",106,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A2E0","Summer","OJD14197.2AA","JDARMF",17070203,"Middle Fork John Day","2014-07-16","Observation","2015-04-24 03:35:20",1,"W",106,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A2E3","Summer","OJD14209.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-28","Recapture","2014-08-18 08:42:00",1,"W",99,FALSE,NA,NA,NA
"COYO2C",NA,"3DD.003BC4A2EF","Summer","OJD14197.TCA","COYO2C",17070203,"Middle Fork John Day","2014-07-16","Recapture","2014-08-06 13:20:00",1,"W",91,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A2F1","Summer","OJD14209.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-28","Recapture","2014-08-18 08:42:00",1,"W",123,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A2FF","Summer","OJD14197.2AA","JDARMF",17070203,"Middle Fork John Day","2014-07-16","Recapture","2014-09-30 14:37:00",1,"W",76,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A301","Summer","OJD14209.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-28","Recapture","2015-10-05 13:25:00",1,"W",77,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A307","Summer","OJD14197.2AA","JDARMF",17070203,"Middle Fork John Day","2014-07-16","Recapture","2014-08-26 08:06:00",1,"W",88,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A308","Summer","OJD14209.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-28","Recapture","2014-10-02 13:02:00",1,"W",94,FALSE,NA,NA,NA
"COYO2C",NA,"3DD.003BC4A30C","Summer","OJD14197.TCA","COYO2C",17070203,"Middle Fork John Day","2014-07-16","Recapture","2014-10-08 12:55:00",1,"W",107,FALSE,NA,NA,NA
"COYO2C",NA,"3DD.003BC4A30E","Summer","OJD14197.TCA","COYO2C",17070203,"Middle Fork John Day","2014-07-16","Recapture","2014-10-08 12:55:00",1,"W",90,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A30F","Summer","OJD14216.4AA","JDARMF",17070203,"Middle Fork John Day","2014-08-04","Observation","2015-05-04 10:02:36",1,"W",88,FALSE,NA,NA,NA
"COYO2C",NA,"3DD.003BC4A31A","Summer","OJD14197.TCA","COYO2C",17070203,"Middle Fork John Day","2014-07-16","Recapture","2014-08-06 13:20:00",1,"W",96,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A31C","Summer","OJD14209.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-28","Recapture","2014-10-02 13:02:00",1,"W",66,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A321","Summer","OJD14197.2AA","JDARMF",17070203,"Middle Fork John Day","2014-07-16","Recapture","2014-08-26 08:06:00",1,"W",112,FALSE,NA,NA,NA
"COYO2C",NA,"3DD.003BC4A323","Summer","OJD14218.TCA","COYO2C",17070203,"Middle Fork John Day","2014-08-06","Recapture","2014-08-28 08:37:00",1,"W",91,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A335","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recovery","2016-03-18 18:47:00",1,"W",88,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A338","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 09:54:00",1,"W",88,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A339","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 13:02:00",1,"W",94,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A342","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-07-28 07:27:00",1,"W",115,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A348","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 13:02:00",1,"W",81,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A353","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 13:02:00",1,"W",102,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A35C","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-08-18 08:42:00",1,"W",124,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A35D","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Passive Recapture","2016-03-22 17:41:00",1,"W",72,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A35E","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-08-18 08:42:00",1,"W",108,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A361","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-08-18 12:05:00",1,"W",107,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A365","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 13:02:00",1,"W",74,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A379","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-07-28 07:27:00",1,"W",123,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A37B","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 13:02:00",1,"W",91,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A37B","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Observation","2015-05-13 21:40:05",1,"W",91,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.003BC4A37B","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Observation","2015-05-29 07:07:58",1,"W",91,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.003BC4A37B","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recovery","2015-10-02 00:00:00",1,"W",91,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A37D","Summer","OJD14188.8AA","JDARMF",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-10-02 09:54:00",1,"W",89,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A388","Summer","OJD14188.UCA","VNGRC",17070203,"Middle Fork John Day","2014-07-07","Recapture","2014-07-28 10:28:00",1,"W",109,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A396","Summer","OJD14238.2AA","JDARMF",17070203,"Middle Fork John Day","2014-08-26","Recapture","2014-09-30 14:37:00",1,"W",132,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A397","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",91,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A39B","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",92,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A39B","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2015-03-19 04:24:44",1,"W",92,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A39C","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",105,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3A2","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",91,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3A3","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",104,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3A5","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",97,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3A9","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",90,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3AA","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",106,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3AC","Summer","OJD14279.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-10-06","Recapture","2015-10-07 14:44:00",1,"W",77,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3AF","Summer","OJD14274.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-10-01","Recapture","2015-06-16 09:17:00",1,"W",62,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3B0","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",91,FALSE,NA,NA,NA
"COYO2C",NA,"3DD.003BC4A3B4","Summer","OJD14240.TCA","COYO2C",17070203,"Middle Fork John Day","2014-08-28","Recapture","2014-10-08 12:55:00",1,"W",81,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3B8","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",96,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3B8","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2014-12-23 12:39:44",1,"W",96,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3BB","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",64,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3BD","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2015-06-18 07:21:00",1,"W",70,FALSE,NA,NA,NA
"COYO2C",NA,"3DD.003BC4A3BF","Summer","OJD14240.TCA","COYO2C",17070203,"Middle Fork John Day","2014-08-28","Recapture","2014-10-08 12:55:00",1,"W",91,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3C1","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",70,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3C2","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2015-10-27 10:31:00",1,"W",91,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3C3","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",65,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3C7","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2015-10-26 11:15:00",1,"W",64,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3CC","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2015-06-16 09:17:00",1,"W",174,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3CD","Summer","OJD14238.2AA","JDARMF",17070203,"Middle Fork John Day","2014-08-26","Observation","2014-09-26 22:55:46",1,"W",70,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3CF","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",94,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3D1","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2015-10-28 10:39:00",1,"W",71,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3D1","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2015-11-08 18:29:41",1,"W",71,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3D3","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2015-04-13 23:32:17",1,"W",134,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3DB","Summer","OJD14274.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-10-01","Recapture","2015-10-27 10:31:00",1,"W",88,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3DD","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2015-05-13 22:29:34",1,"W",69,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A3DE","Summer","OJD14238.2AA","JDARMF",17070203,"Middle Fork John Day","2014-08-26","Recapture","2015-04-16 11:44:00",1,"W",127,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3E0","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",72,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3E0","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2015-04-22 21:29:52",1,"W",72,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3E6","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",116,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3E6","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2014-10-24 22:16:48",1,"W",116,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3E7","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",80,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3E9","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2014-12-25 07:02:26",1,"W",110,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3EA","Summer","OJD14273.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-30","Recapture","2014-10-01 10:00:00",1,"W",134,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3EC","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",95,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3EE","Summer","OJD14273.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-30","Recapture","2014-10-01 10:00:00",1,"W",88,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3EE","Summer","OJD14273.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-30","Observation","2014-11-02 05:14:36",1,"W",88,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3EF","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2014-10-24 19:44:19",1,"W",83,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A3F0","Summer","OJD14273.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-30","Recapture","2015-04-24 12:50:00",1,"W",149,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3F2","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",101,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A3F2","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2015-05-10 19:46:35",1,"W",101,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A3F8","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 13:02:00",1,"W",112,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A3FB","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",83,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A400","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recovery","2016-03-18 20:12:00",1,"W",140,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A401","Summer","OJD14230.8AA","JDARMF",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 09:54:00",1,"W",88,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A402","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 13:02:00",1,"W",75,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.003BC4A408","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Observation","2016-05-22 07:08:12",1,"W",84,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.003BC4A408","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recovery","2017-09-10 23:00:00",1,"W",84,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A40E","Summer","OJD14230.8AA","JDARMF",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 09:54:00",1,"W",94,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A410","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",85,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A413","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 13:02:00",1,"W",82,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A414","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-10-01 10:00:00",1,"W",86,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.003BC4A414","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2016-05-17 06:00:02",1,"W",86,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A415","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recapture","2015-10-06 09:52:00",1,"W",111,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A420","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recovery","2015-08-19 01:00:00",1,"W",145,FALSE,NA,NA,NA
"MJ1","Downstream Array","3DD.003BC4A421","Summer","OJD14230.8AA","JDARMF",17070203,"Middle Fork John Day","2014-08-18","Observation","2015-05-13 14:14:22",1,"W",87,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A422","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",135,FALSE,NA,NA,NA
"MJ1","Upstream Array","3DD.003BC4A422","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Observation","2015-04-14 08:24:44",1,"W",135,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A423","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 13:02:00",1,"W",94,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A425","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 13:02:00",1,"W",74,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A426","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 13:02:00",1,"W",120,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A428","Summer","OJD14273.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-30","Recapture","2014-10-01 10:00:00",1,"W",89,FALSE,NA,NA,NA
"VNGRC",NA,"3DD.003BC4A429","Summer","OJD14230.UCA","VNGRC",17070203,"Middle Fork John Day","2014-08-18","Recapture","2014-10-02 13:02:00",1,"W",96,FALSE,NA,NA,NA
"CAMP2C",NA,"3DD.003BC4A42A","Summer","OJD14272.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-09-29","Recapture","2014-09-30 10:19:00",1,"W",102,FALSE,NA,NA,NA
"JDARMF",NA,"3DD.003BC4A42C","Summer","OJD14238.2AA","JDARMF",17070203,"Middle Fork John Day","2014-08-26","Recapture","2014-09-30 14:37:00",1,"W",125,FALSE,NA,NA,NA
