"obs_site","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GOJ","3D9.1C2D6BC577","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 21:51:52","H",109,TRUE,"sockeye"
"GOJ","3D9.1C2D6BC577","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 21:51:51","H",109,TRUE,"sockeye"
"GOJ","3D9.1C2D6BC676","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 21:27:58","H",86,TRUE,"sockeye"
"GOJ","3D9.1C2D6BC676","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 21:27:59","H",86,TRUE,"sockeye"
"LMJ","3D9.1C2D6BC6A3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 21:30:57","H",98,FALSE,"sockeye"
"MCJ","3D9.1C2D6BC6A3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-30 17:02:52","H",98,FALSE,"sockeye"
"LMJ","3D9.1C2D6BC6A3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 21:29:41","H",98,FALSE,"sockeye"
"MCJ","3D9.1C2D6BC6A3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-30 17:02:54","H",98,FALSE,"sockeye"
"GRJ","3D9.1C2D6BC6A7","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 03:21:35","H",90,TRUE,"sockeye"
"GRJ","3D9.1C2D6BC6A7","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 03:21:22","H",90,TRUE,"sockeye"
"GOJ","3D9.1C2D6BC76E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 21:43:20","H",106,TRUE,"sockeye"
"GOJ","3D9.1C2D6BC76E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 21:43:16","H",106,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BC796","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 17:31:13","H",102,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BC796","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 17:31:15","H",102,FALSE,"sockeye"
"GOJ","3D9.1C2D6BC7EA","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:23:55","H",117,TRUE,"sockeye"
"GOJ","3D9.1C2D6BC7EA","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:23:56","H",117,TRUE,"sockeye"
"LMJ","3D9.1C2D6BC959","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 23:27:47","H",100,TRUE,"sockeye"
"LMJ","3D9.1C2D6BC959","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 23:27:48","H",100,TRUE,"sockeye"
"GRJ","3D9.1C2D6BCA17","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 04:18:12","H",101,TRUE,"sockeye"
"GRJ","3D9.1C2D6BCA17","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 04:17:57","H",101,TRUE,"sockeye"
"GRJ","3D9.1C2D6BCA4F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-31 00:51:36","H",88,FALSE,"sockeye"
"GRJ","3D9.1C2D6BCA4F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-31 00:51:35","H",88,FALSE,"sockeye"
"GRJ","3D9.1C2D6BCAA3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-16 20:45:42","H",146,TRUE,"sockeye"
"GRJ","3D9.1C2D6BCAA3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-16 20:45:50","H",146,TRUE,"sockeye"
"GOJ","3D9.1C2D6BCC5B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 06:04:41","H",94,TRUE,"sockeye"
"GOJ","3D9.1C2D6BCC5B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 06:04:35","H",94,FALSE,"sockeye"
"TWX","3D9.1C2D6BCD01","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 13:18:13","H",112,FALSE,"sockeye"
"GRJ","3D9.1C2D6BCD01","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 04:09:47","H",112,TRUE,"sockeye"
"GRJ","3D9.1C2D6BCD01","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 04:09:46","H",112,TRUE,"sockeye"
"TWX","3D9.1C2D6BCD01","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 13:18:12","H",112,FALSE,"sockeye"
"GRJ","3D9.1C2D6BCDD2","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 09:19:57","H",107,TRUE,"sockeye"
"GRJ","3D9.1C2D6BCDD2","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 09:20:07","H",107,TRUE,"sockeye"
"GRJ","3D9.1C2D6BCE7A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 13:08:53","H",95,TRUE,"sockeye"
"GRJ","3D9.1C2D6BCE7A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 13:09:04","H",95,TRUE,"sockeye"
"GRJ","3D9.1C2D6BD12F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 12:45:12","H",89,TRUE,"sockeye"
"GRJ","3D9.1C2D6BD12F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 12:45:24","H",89,TRUE,"sockeye"
"LMJ","3D9.1C2D6BD1C1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 23:40:25","H",98,FALSE,"sockeye"
"LMJ","3D9.1C2D6BD1C1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 23:21:44","H",98,FALSE,"sockeye"
"GRJ","3D9.1C2D6BD1C1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 22:42:34","H",98,FALSE,"sockeye"
"GRJ","3D9.1C2D6BD1C1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 22:42:32","H",98,FALSE,"sockeye"
"GRJ","3D9.1C2D6BD28B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 16:28:00","H",98,TRUE,"sockeye"
"GRJ","3D9.1C2D6BD28B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 16:27:59","H",98,TRUE,"sockeye"
"LMJ","3D9.1C2D6BD3EA","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-31 15:27:42","H",101,FALSE,"sockeye"
"MCJ","3D9.1C2D6BD3EA","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-03 19:09:49","H",101,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BD3EA","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 00:06:33","H",101,FALSE,"sockeye"
"MCJ","3D9.1C2D6BD3EA","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-03 19:09:50","H",101,FALSE,"sockeye"
"LMJ","3D9.1C2D6BD3EA","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-31 08:31:07","H",101,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BD3EA","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 00:06:30","H",101,FALSE,"sockeye"
"GRJ","3D9.1C2D6BD41C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-30 17:10:38","H",90,FALSE,"sockeye"
"GRJ","3D9.1C2D6BD41C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-30 17:10:39","H",90,FALSE,"sockeye"
"GRJ","3D9.1C2D6BDB22","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 00:59:08","H",80,TRUE,"sockeye"
"GRJ","3D9.1C2D6BDB22","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 00:59:07","H",80,TRUE,"sockeye"
"ESANIS","3D9.1C2D6BDBBD","Summer","RLCTRP","Upper Salmon","2012-05-10","Recovery","2015-10-21 00:00:00","H",95,FALSE,"sockeye"
"GRJ","3D9.1C2D6BDBBD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 13:11:32","H",95,TRUE,"sockeye"
"GRJ","3D9.1C2D6BDBBD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 13:11:43","H",95,TRUE,"sockeye"
"MCJ","3D9.1C2D6BDC6A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-07 15:05:05","H",101,FALSE,"sockeye"
"MCJ","3D9.1C2D6BDC6A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-07 15:05:04","H",101,FALSE,"sockeye"
"LMJ","3D9.1C2D6BDE8D","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 22:00:25","H",105,FALSE,"sockeye"
"LMJ","3D9.1C2D6BDE8D","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 22:00:46","H",105,TRUE,"sockeye"
"LMJ","3D9.1C2D6BE016","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 05:41:39","H",107,TRUE,"sockeye"
"LMJ","3D9.1C2D6BE016","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 05:41:40","H",107,TRUE,"sockeye"
"GRJ","3D9.1C2D6BE0EB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 13:30:40","H",94,TRUE,"sockeye"
"GRJ","3D9.1C2D6BE0EB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 13:30:25","H",94,TRUE,"sockeye"
"GOJ","3D9.1C2D6BE185","Summer","RLCTRP","Upper Salmon","2012-04-25","Observation","2012-05-03 19:33:15","H",113,FALSE,"sockeye"
"GOJ","3D9.1C2D6BE185","Summer","RLCTRP","Upper Salmon","2012-04-25","Observation","2012-05-03 19:33:16","H",113,FALSE,"sockeye"
"LMJ","3D9.1C2D6BE185","Summer","RLCTRP","Upper Salmon","2012-04-25","Observation","2012-05-06 00:58:24","H",113,FALSE,"sockeye"
"LMJ","3D9.1C2D6BE185","Summer","RLCTRP","Upper Salmon","2012-04-25","Observation","2012-05-06 01:49:01","H",113,FALSE,"sockeye"
"GRJ","3D9.1C2D6BE217","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 07:17:00","H",84,FALSE,"sockeye"
"LMJ","3D9.1C2D6BE217","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-05 16:06:33","H",84,FALSE,"sockeye"
"GOJ","3D9.1C2D6BE217","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-03 22:42:57","H",84,FALSE,"sockeye"
"LMJ","3D9.1C2D6BE217","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-05 21:47:34","H",84,FALSE,"sockeye"
"GOJ","3D9.1C2D6BE217","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-03 22:42:56","H",84,FALSE,"sockeye"
"GRJ","3D9.1C2D6BE217","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 07:17:02","H",84,FALSE,"sockeye"
"LMJ","3D9.1C2D6BE286","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 21:28:44","H",102,TRUE,"sockeye"
"LMJ","3D9.1C2D6BE286","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 21:28:43","H",102,TRUE,"sockeye"
"GOJ","3D9.1C2D6BE3E4","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:22:09","H",92,TRUE,"sockeye"
"GOJ","3D9.1C2D6BE3E4","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:22:10","H",92,TRUE,"sockeye"
"LMJ","3D9.1C2D6BE9AD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 01:42:41","H",108,FALSE,"sockeye"
"LMJ","3D9.1C2D6BE9AD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 01:42:47","H",108,FALSE,"sockeye"
"GRJ","3D9.1C2D6BE9AD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 11:14:50","H",108,FALSE,"sockeye"
"GOJ","3D9.1C2D6BE9AD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 06:41:49","H",108,FALSE,"sockeye"
"GOJ","3D9.1C2D6BE9AD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 06:41:46","H",108,FALSE,"sockeye"
"GRJ","3D9.1C2D6BE9AD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 11:14:52","H",108,FALSE,"sockeye"
"GRJ","3D9.1C2D6BEA71","Summer","RLCTRP","Upper Salmon","2012-05-14","Observation","2012-05-27 01:42:03","W",112,FALSE,"sockeye"
"GRJ","3D9.1C2D6BEA71","Summer","RLCTRP","Upper Salmon","2012-05-14","Observation","2012-05-27 01:42:01","W",112,FALSE,"sockeye"
"LMJ","3D9.1C2D6BEAAF","Summer","RLCTRP","Upper Salmon","2012-04-26","Observation","2012-05-10 08:29:03","W",103,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BEAAF","Summer","RLCTRP","Upper Salmon","2012-04-26","Observation","2012-05-14 06:29:37","W",103,FALSE,"sockeye"
"LMJ","3D9.1C2D6BEAAF","Summer","RLCTRP","Upper Salmon","2012-04-26","Observation","2012-05-10 10:53:51","W",103,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BEAAF","Summer","RLCTRP","Upper Salmon","2012-04-26","Observation","2012-05-14 06:29:35","W",103,FALSE,"sockeye"
"TWX","3D9.1C2D6BEAFB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-28 06:23:09","H",94,FALSE,"sockeye"
"LMJ","3D9.1C2D6BEAFB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 21:41:56","H",94,TRUE,"sockeye"
"TWX","3D9.1C2D6BEAFB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-28 06:23:12","H",94,FALSE,"sockeye"
"LMJ","3D9.1C2D6BEAFB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 21:41:57","H",94,TRUE,"sockeye"
"GRJ","3D9.1C2D6BEC03","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 22:22:38","H",150,TRUE,"sockeye"
"GRJ","3D9.1C2D6BEC03","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 22:22:26","H",150,TRUE,"sockeye"
"GRJ","3D9.1C2D6BEDB9","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 21:58:01","H",110,TRUE,"sockeye"
"GRJ","3D9.1C2D6BEDB9","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 21:58:02","H",110,TRUE,"sockeye"
"GRJ","3D9.1C2D6BEE16","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 13:38:34","H",101,TRUE,"sockeye"
"GRJ","3D9.1C2D6BEE16","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 13:38:48","H",101,TRUE,"sockeye"
"LMJ","3D9.1C2D6BEFEB","Summer","RLCTRP","Upper Salmon","2012-05-03","Observation","2012-05-21 21:19:16","W",98,FALSE,"sockeye"
"GRJ","3D9.1C2D6BEFEB","Summer","RLCTRP","Upper Salmon","2012-05-03","Observation","2012-05-13 05:20:57","W",98,FALSE,"sockeye"
"RLCTRP","3D9.1C2D6BEFEB","Summer","RLCTRP","Upper Salmon","2012-05-03","Recapture","2012-05-04 08:03:00","W",98,FALSE,"sockeye"
"LMJ","3D9.1C2D6BEFEB","Summer","RLCTRP","Upper Salmon","2012-05-03","Observation","2012-05-21 21:19:15","W",98,FALSE,"sockeye"
"GOJ","3D9.1C2D6BEFEB","Summer","RLCTRP","Upper Salmon","2012-05-03","Observation","2012-05-20 05:42:08","W",98,FALSE,"sockeye"
"GRJ","3D9.1C2D6BEFEB","Summer","RLCTRP","Upper Salmon","2012-05-03","Observation","2012-05-13 05:20:55","W",98,FALSE,"sockeye"
"GOJ","3D9.1C2D6BEFEB","Summer","RLCTRP","Upper Salmon","2012-05-03","Observation","2012-05-20 05:42:11","W",98,FALSE,"sockeye"
"BCC","3D9.1C2D6BF14F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-07 05:11:46","H",113,FALSE,"sockeye"
"BCC","3D9.1C2D6BF14F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-07 05:11:45","H",113,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF512","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 15:20:23","H",109,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF512","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 15:20:25","H",109,FALSE,"sockeye"
"GRJ","3D9.1C2D6BF512","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 22:11:37","H",109,FALSE,"sockeye"
"LMJ","3D9.1C2D6BF51A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 19:52:50","H",102,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF51A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 06:24:51","H",102,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF51A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 20:41:18","H",102,FALSE,"sockeye"
"LMJ","3D9.1C2D6BF51A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 09:17:19","H",102,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF51A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 20:41:19","H",102,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF699","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 23:54:22","H",99,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF699","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 02:28:39","H",99,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF699","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 23:54:25","H",99,TRUE,"sockeye"
"GRJ","3D9.1C2D6BF7EB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 08:58:31","H",91,FALSE,"sockeye"
"LMJ","3D9.1C2D6BF823","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 20:49:37","H",95,TRUE,"sockeye"
"LMJ","3D9.1C2D6BF823","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 20:49:38","H",95,TRUE,"sockeye"
"GOJ","3D9.1C2D6BF823","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 20:34:00","H",95,FALSE,"sockeye"
"GOJ","3D9.1C2D6BF823","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 20:50:01","H",95,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BF89B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 20:36:13","H",98,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BF89B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 20:36:11","H",98,FALSE,"sockeye"
"MCJ","3D9.1C2D6BF97C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 16:08:00","H",96,FALSE,"sockeye"
"MCJ","3D9.1C2D6BF97C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 16:08:03","H",96,FALSE,"sockeye"
"GRJ","3D9.1C2D6BF9CD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:35:34","H",88,TRUE,"sockeye"
"GRJ","3D9.1C2D6BF9CD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:35:33","H",88,TRUE,"sockeye"
"GOJ","3D9.1C2D6BFA3B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 03:08:11","H",123,TRUE,"sockeye"
"GOJ","3D9.1C2D6BFA3B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 03:08:08","H",123,FALSE,"sockeye"
"LMJ","3D9.1C2D6BFA66","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 00:55:24","H",84,TRUE,"sockeye"
"GOJ","3D9.1C2D6BFA66","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:04:11","H",84,FALSE,"sockeye"
"GOJ","3D9.1C2D6BFA66","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:04:12","H",84,FALSE,"sockeye"
"LMJ","3D9.1C2D6BFA66","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 00:55:06","H",84,FALSE,"sockeye"
"ESANIS","3D9.1C2D6BFA7B","Summer","RLCTRP","Upper Salmon","2012-05-10","Recovery","2012-10-10 12:00:00","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D6BFA7B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 02:49:13","H",97,TRUE,"sockeye"
"GRJ","3D9.1C2D6BFA7B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 02:49:24","H",97,TRUE,"sockeye"
"GOJ","3D9.1C2D6BFC29","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 18:33:42","H",108,FALSE,"sockeye"
"GOJ","3D9.1C2D6BFC29","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 18:33:45","H",108,TRUE,"sockeye"
"GOJ","3D9.1C2D6BFD9E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:46:12","H",110,TRUE,"sockeye"
"GOJ","3D9.1C2D6BFD9E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:46:08","H",110,FALSE,"sockeye"
"TWX","3D9.1C2D6BFE08","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 06:19:40","H",145,FALSE,"sockeye"
"TWX","3D9.1C2D6BFE08","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 06:19:44","H",145,FALSE,"sockeye"
"LMJ","3D9.1C2D6BFE39","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-11 23:54:07","H",105,TRUE,"sockeye"
"LMJ","3D9.1C2D6BFE39","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-11 23:49:55","H",105,FALSE,"sockeye"
"GOJ","3D9.1C2D6BFE9C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 06:34:05","H",83,FALSE,"sockeye"
"GRJ","3D9.1C2D6BFE9C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 01:28:46","H",83,FALSE,"sockeye"
"GRJ","3D9.1C2D6BFE9C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 01:28:47","H",83,FALSE,"sockeye"
"GOJ","3D9.1C2D6BFE9C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 06:34:02","H",83,FALSE,"sockeye"
"GOJ","3D9.1C2D6BFF83","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 12:43:39","H",94,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BFF83","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 20:40:40","H",94,FALSE,"sockeye"
"GOJ","3D9.1C2D6BFF83","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 12:43:38","H",94,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6BFF83","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 20:40:38","H",94,FALSE,"sockeye"
"GRJ","3D9.1C2D6BFF87","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 20:25:36","H",115,TRUE,"sockeye"
"GRJ","3D9.1C2D6BFF87","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 20:25:41","H",115,TRUE,"sockeye"
"GOJ","3D9.1C2D6BFF91","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 22:30:50","H",163,TRUE,"sockeye"
"GOJ","3D9.1C2D6BFF91","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 22:30:46","H",163,FALSE,"sockeye"
"GRJ","3D9.1C2D6C025E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 03:23:01","H",97,TRUE,"sockeye"
"BO3","3D9.1C2D6C025E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-07-01 09:27:49","H",97,FALSE,"sockeye"
"BO4","3D9.1C2D6C025E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-07-01 16:35:59","H",97,FALSE,"sockeye"
"BO4","3D9.1C2D6C025E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-07-01 16:36:00","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D6C025E","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 03:23:02","H",97,TRUE,"sockeye"
"GRJ","3D9.1C2D6C02F5","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 03:44:35","H",91,TRUE,"sockeye"
"GRJ","3D9.1C2D6C02F5","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 03:44:22","H",91,TRUE,"sockeye"
"GOJ","3D9.1C2D6C03B2","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-09 04:45:27","H",74,FALSE,"sockeye"
"GOJ","3D9.1C2D6C03B2","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-09 04:45:25","H",74,FALSE,"sockeye"
"GOJ","3D9.1C2D6C04F3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-01 06:56:27","H",99,TRUE,"sockeye"
"GOJ","3D9.1C2D6C04F3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-01 06:56:24","H",99,FALSE,"sockeye"
"GRJ","3D9.1C2D6C068A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 20:13:38","H",96,TRUE,"sockeye"
"GRJ","3D9.1C2D6C068A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 20:13:37","H",96,TRUE,"sockeye"
