"obs_site","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GRJ","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 21:23:05","H",NA,TRUE,"sockeye"
"TD1","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-20 17:43:41","H",NA,FALSE,"sockeye"
"BO4","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 14:09:50","H",NA,FALSE,"sockeye"
"BO1","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 09:38:49","H",NA,FALSE,"sockeye"
"BO4","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-19 12:36:31","H",NA,FALSE,"sockeye"
"TD1","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-20 17:43:40","H",NA,FALSE,"sockeye"
"BO2","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-19 09:47:15","H",NA,FALSE,"sockeye"
"BO4","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-19 12:36:32","H",NA,FALSE,"sockeye"
"BO1","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-16 15:10:16","H",NA,FALSE,"sockeye"
"BCC","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-19 03:00:21","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 21:23:04","H",NA,TRUE,"sockeye"
"BCC","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 18:22:21","H",NA,FALSE,"sockeye"
"BO1","384.3B239A2F7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 09:38:50","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A30AB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 00:57:21","H",NA,TRUE,"sockeye"
"GRJ","384.3B239A30AB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 00:57:22","H",NA,TRUE,"sockeye"
"BO4","384.3B239A30AB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-23 04:43:30","H",NA,FALSE,"sockeye"
"BO4","384.3B239A30AB","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-23 04:43:29","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A3BE2","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 06:04:33","H",NA,FALSE,"sockeye"
"BO1","384.3B239A3BE2","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-16 13:34:47","H",NA,FALSE,"sockeye"
"BO1","384.3B239A3BE2","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-16 13:31:44","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A3D90","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 02:06:59","H",NA,TRUE,"sockeye"
"BO4","384.3B239A3D90","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-09 15:36:03","H",NA,FALSE,"sockeye"
"TD1","384.3B239A3D90","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 18:06:50","H",NA,FALSE,"sockeye"
"BO4","384.3B239A3D90","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-09 15:36:02","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A3D90","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 02:07:00","H",NA,TRUE,"sockeye"
"TD1","384.3B239A3D90","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-11 18:06:51","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A5892","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 21:39:56","H",NA,FALSE,"sockeye"
"TWX","384.3B239A5892","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-25 10:29:34","H",NA,FALSE,"sockeye"
"BO3","384.3B239A5892","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-25 09:11:56","H",NA,FALSE,"sockeye"
"BO3","384.3B239A5892","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-25 09:11:55","H",NA,FALSE,"sockeye"
"MC1","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-21 15:36:35","H",NA,FALSE,"sockeye"
"ICH","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 09:39:10","H",NA,FALSE,"sockeye"
"TD2","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-15 19:01:05","H",NA,FALSE,"sockeye"
"GOA","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 13:55:53","H",NA,FALSE,"sockeye"
"LMA","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-25 14:55:01","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-20 02:03:49","H",NA,FALSE,"sockeye"
"LMA","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-25 14:57:21","H",NA,FALSE,"sockeye"
"GRA","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 07:50:59","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-20 02:03:50","H",NA,FALSE,"sockeye"
"RLCTRP","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Recapture","2015-08-20 08:24:00","H",NA,FALSE,"sockeye"
"BO4","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-14 07:53:35","H",NA,FALSE,"sockeye"
"BO4","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-14 07:56:48","H",NA,FALSE,"sockeye"
"ICH","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-24 09:40:01","H",NA,FALSE,"sockeye"
"GOA","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 13:55:52","H",NA,FALSE,"sockeye"
"ICH","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 18:48:58","H",NA,FALSE,"sockeye"
"GRA","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 07:51:00","H",NA,FALSE,"sockeye"
"GRA","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 14:49:48","H",NA,FALSE,"sockeye"
"MC1","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-21 15:36:34","H",NA,FALSE,"sockeye"
"TD2","384.3B239A5986","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-15 19:01:20","H",NA,FALSE,"sockeye"
"BO1","384.3B239A65C6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-04 05:02:33","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A65C6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-14 22:28:55","H",NA,TRUE,"sockeye"
"GRJ","384.3B239A65C6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-14 22:28:56","H",NA,TRUE,"sockeye"
"BO1","384.3B239A65C6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-04 05:02:32","H",NA,FALSE,"sockeye"
"LMJ","384.3B239A65E5","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-22 21:15:13","H",NA,TRUE,"sockeye"
"LMJ","384.3B239A65E5","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-22 21:15:14","H",NA,TRUE,"sockeye"
"BO4","384.3B239A65E5","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-08 12:32:56","H",NA,FALSE,"sockeye"
"BO4","384.3B239A65E5","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-08 12:36:44","H",NA,FALSE,"sockeye"
"TD2","384.3B239A66DE","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-23 21:45:03","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A66DE","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-19 17:53:30","H",NA,FALSE,"sockeye"
"TD2","384.3B239A66DE","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-23 21:45:02","H",NA,FALSE,"sockeye"
"BO1","384.3B239A66DE","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 15:22:44","H",NA,FALSE,"sockeye"
"BO1","384.3B239A66DE","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 15:22:43","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A66DE","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-19 17:53:31","H",NA,FALSE,"sockeye"
"TD1","384.3B239A6732","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 11:55:59","H",NA,FALSE,"sockeye"
"TD1","384.3B239A6732","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 11:55:58","H",NA,FALSE,"sockeye"
"TD2","384.3B239A6732","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-28 13:44:22","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A6732","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 12:52:52","H",NA,TRUE,"sockeye"
"BO4","384.3B239A6732","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 05:24:04","H",NA,FALSE,"sockeye"
"TD2","384.3B239A6732","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-28 13:44:27","H",NA,FALSE,"sockeye"
"BO4","384.3B239A6732","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 05:24:03","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A6732","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 12:53:04","H",NA,TRUE,"sockeye"
"BO4","384.3B239A731B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 05:05:46","H",NA,FALSE,"sockeye"
"TD1","384.3B239A731B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-01 13:53:42","H",NA,FALSE,"sockeye"
"TD1","384.3B239A731B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-01 13:53:41","H",NA,FALSE,"sockeye"
"BO4","384.3B239A731B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 05:05:47","H",NA,FALSE,"sockeye"
"BO3","384.3B239A73EC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-14 11:21:26","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A73EC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 00:25:40","H",NA,TRUE,"sockeye"
"BO3","384.3B239A73EC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-14 11:21:27","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A73EC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 00:25:41","H",NA,TRUE,"sockeye"
"BO1","384.3B239A73F6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 08:00:32","H",NA,FALSE,"sockeye"
"BO1","384.3B239A73F6","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 08:00:31","H",NA,FALSE,"sockeye"
"BO1","384.3B239A766A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 15:53:49","H",NA,FALSE,"sockeye"
"TD2","384.3B239A766A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-01 04:55:20","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A766A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-14 22:11:11","H",NA,FALSE,"sockeye"
"GOJ","384.3B239A766A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 22:40:12","H",NA,FALSE,"sockeye"
"GOJ","384.3B239A766A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 22:40:13","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A766A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-14 22:11:09","H",NA,FALSE,"sockeye"
"BO1","384.3B239A766A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 15:53:48","H",NA,FALSE,"sockeye"
"TD2","384.3B239A766A","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-01 04:55:13","H",NA,FALSE,"sockeye"
"TD1","384.3B239A80DA","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 12:16:05","H",NA,FALSE,"sockeye"
"LMJ","384.3B239A80DA","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 22:10:17","H",NA,FALSE,"sockeye"
"BO1","384.3B239A80DA","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 08:40:51","H",NA,FALSE,"sockeye"
"LMJ","384.3B239A80DA","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 22:10:28","H",NA,FALSE,"sockeye"
"BO1","384.3B239A80DA","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 08:40:52","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A80DA","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 20:45:51","H",NA,FALSE,"sockeye"
"TD1","384.3B239A80DA","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 12:15:58","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A80DA","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 20:45:52","H",NA,FALSE,"sockeye"
"ICH","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 20:24:18","H",NA,FALSE,"sockeye"
"BO1","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-21 11:29:47","H",NA,FALSE,"sockeye"
"GRA","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 15:53:41","H",NA,FALSE,"sockeye"
"TD2","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 13:29:33","H",NA,FALSE,"sockeye"
"GOA","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-01 13:06:36","H",NA,FALSE,"sockeye"
"TD2","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 13:29:34","H",NA,FALSE,"sockeye"
"MC1","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 12:47:58","H",NA,FALSE,"sockeye"
"LMA","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 08:35:40","H",NA,FALSE,"sockeye"
"GOA","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-01 13:06:34","H",NA,FALSE,"sockeye"
"MC1","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-26 12:47:57","H",NA,FALSE,"sockeye"
"LMA","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 08:35:41","H",NA,FALSE,"sockeye"
"ICH","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 20:24:17","H",NA,FALSE,"sockeye"
"BO1","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-21 11:29:46","H",NA,FALSE,"sockeye"
"GRA","384.3B239A8292","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 15:53:40","H",NA,FALSE,"sockeye"
"LMJ","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 22:59:05","H",NA,TRUE,"sockeye"
"BO1","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 14:17:44","H",NA,FALSE,"sockeye"
"TD1","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-06 01:03:21","H",NA,FALSE,"sockeye"
"BO1","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-03 14:17:45","H",NA,FALSE,"sockeye"
"PD7","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 11:33:22","H",NA,FALSE,"sockeye"
"TD1","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-06 01:03:20","H",NA,FALSE,"sockeye"
"LMJ","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-18 22:59:04","H",NA,TRUE,"sockeye"
"PD7","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 11:33:23","H",NA,FALSE,"sockeye"
"TD1","384.3B239A8349","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-05 05:50:13","H",NA,FALSE,"sockeye"
"TD1","384.3B239A86C9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 06:50:32","H",NA,FALSE,"sockeye"
"BO4","384.3B239A86C9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 05:24:16","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A86C9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 13:33:54","H",NA,FALSE,"sockeye"
"TD1","384.3B239A86C9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 06:50:33","H",NA,FALSE,"sockeye"
"BO4","384.3B239A86C9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 05:24:17","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A86C9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 13:33:53","H",NA,FALSE,"sockeye"
"BO1","384.3B239A9954","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 07:48:48","H",NA,FALSE,"sockeye"
"BO1","384.3B239A9954","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-07 07:48:47","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A9954","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 01:49:08","H",NA,TRUE,"sockeye"
"GRJ","384.3B239A9954","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 01:49:07","H",NA,TRUE,"sockeye"
"GRJ","384.3B239A99D9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 20:50:32","H",NA,TRUE,"sockeye"
"GRJ","384.3B239A99D9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 20:50:47","H",NA,TRUE,"sockeye"
"BO4","384.3B239A99D9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-08 08:34:30","H",NA,FALSE,"sockeye"
"BO4","384.3B239A99D9","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-08 08:34:29","H",NA,FALSE,"sockeye"
"ICH","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 10:12:15","H",NA,FALSE,"sockeye"
"BO4","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 05:53:33","H",NA,FALSE,"sockeye"
"LMA","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 00:22:25","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 21:25:41","H",NA,FALSE,"sockeye"
"GRJ","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 21:25:36","H",NA,FALSE,"sockeye"
"ICH","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-29 10:11:13","H",NA,FALSE,"sockeye"
"TD1","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-23 18:37:11","H",NA,FALSE,"sockeye"
"MC1","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 09:59:01","H",NA,FALSE,"sockeye"
"LMA","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 12:36:16","H",NA,FALSE,"sockeye"
"LMA","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 00:30:52","H",NA,FALSE,"sockeye"
"MC1","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-27 09:59:00","H",NA,FALSE,"sockeye"
"TD1","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-23 18:37:12","H",NA,FALSE,"sockeye"
"BO4","384.3B239A9A7F","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-22 05:51:21","H",NA,FALSE,"sockeye"
"BO4","384.3B239AADBC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 04:42:27","H",NA,FALSE,"sockeye"
"GRJ","384.3B239AADBC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 03:16:49","H",NA,TRUE,"sockeye"
"GRJ","384.3B239AADBC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-16 03:16:48","H",NA,TRUE,"sockeye"
"BO4","384.3B239AADBC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 04:47:55","H",NA,FALSE,"sockeye"
"BO3","384.3B239AADFC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-06-30 09:10:31","H",NA,FALSE,"sockeye"
"GRJ","384.3B239AADFC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 23:57:20","H",NA,FALSE,"sockeye"
"BO1","384.3B239AADFC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 06:24:00","H",NA,FALSE,"sockeye"
"BO1","384.3B239AADFC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-02 06:24:01","H",NA,FALSE,"sockeye"
"GRJ","384.3B239AADFC","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 23:57:22","H",NA,FALSE,"sockeye"
"GRJ","384.3B239AAE1D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 20:07:11","H",NA,TRUE,"sockeye"
"BO4","384.3B239AAE1D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-06 19:03:07","H",NA,FALSE,"sockeye"
"BO4","384.3B239AAE1D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2015-07-06 19:03:08","H",NA,FALSE,"sockeye"
"GRJ","384.3B239AAE1D","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-15 20:07:23","H",NA,TRUE,"sockeye"
"LMJ","384.3B239AAE4B","Summer","RLCTRP","Upper Salmon","2013-05-09","Observation","2013-05-19 22:44:28","H",NA,TRUE,"sockeye"
